ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0032897,negative regulation of viral transcription,1/71,15/12112,0.06666666666666667,11.372769953051643,3.08666454657504,0.08445816098474046,0.743425958854657,0.7434259588546569,TRIM32,1
GO:0033599,regulation of mammary gland epithelial cell proliferation,1/71,15/12112,0.06666666666666667,11.372769953051643,3.08666454657504,0.08445816098474046,0.743425958854657,0.7434259588546569,BRCA2,1
GO:0042481,regulation of odontogenesis,1/71,15/12112,0.06666666666666667,11.372769953051643,3.08666454657504,0.08445816098474046,0.743425958854657,0.7434259588546569,DMRT3,1
GO:0044790,suppression of viral release by host,1/71,15/12112,0.06666666666666667,11.372769953051643,3.08666454657504,0.08445816098474046,0.743425958854657,0.7434259588546569,TRIM32,1
GO:0046597,host-mediated suppression of symbiont invasion,1/71,15/12112,0.06666666666666667,11.372769953051643,3.08666454657504,0.08445816098474046,0.743425958854657,0.7434259588546569,CIITA,1
GO:0070525,tRNA threonylcarbamoyladenosine metabolic process,1/71,15/12112,0.06666666666666667,11.372769953051643,3.08666454657504,0.08445816098474046,0.743425958854657,0.7434259588546569,TRMT10C,1
GO:0086013,membrane repolarization during cardiac muscle cell action potential,1/71,15/12112,0.06666666666666667,11.372769953051643,3.08666454657504,0.08445816098474046,0.743425958854657,0.7434259588546569,KCNJ8,1
GO:0033209,tumor necrosis factor-mediated signaling pathway,2/71,84/12112,0.023809523809523808,4.0617035546613005,2.162190575186024,0.08691799497094031,0.743425958854657,0.7434259588546569,TRIM32/HSPA1B,2
GO:0048144,fibroblast proliferation,2/71,85/12112,0.023529411764705882,4.013918806959404,2.141165583904039,0.08868633413775658,0.743425958854657,0.7434259588546569,TRIM32/KCNJ8,2
GO:0006415,translational termination,1/71,16/12112,0.0625,10.661971830985916,2.969564532260073,0.08983168091282889,0.743425958854657,0.7434259588546569,GSPT2,1
GO:0010884,positive regulation of lipid storage,1/71,16/12112,0.0625,10.661971830985916,2.969564532260073,0.08983168091282889,0.743425958854657,0.7434259588546569,HILPDA,1
GO:0018022,peptidyl-lysine methylation,1/71,16/12112,0.0625,10.661971830985916,2.969564532260073,0.08983168091282889,0.743425958854657,0.7434259588546569,METTL18,1
GO:0042795,snRNA transcription by RNA polymerase II,1/71,16/12112,0.0625,10.661971830985916,2.969564532260073,0.08983168091282889,0.743425958854657,0.7434259588546569,CDK7,1
GO:0070200,establishment of protein localization to telomere,1/71,16/12112,0.0625,10.661971830985916,2.969564532260073,0.08983168091282889,0.743425958854657,0.7434259588546569,BRCA2,1
GO:0090083,regulation of inclusion body assembly,1/71,16/12112,0.0625,10.661971830985916,2.969564532260073,0.08983168091282889,0.743425958854657,0.7434259588546569,HSPA1B,1
GO:0007127,meiosis I,2/71,87/12112,0.022988505747126436,3.9216448113971185,2.100063365749938,0.09225518692475171,0.743425958854657,0.7434259588546569,BRCA2/BTBD18,2
GO:0051092,positive regulation of NF-kappaB transcription factor activity,2/71,88/12112,0.022727272727272728,3.87708066581306,2.0799686494158576,0.09405533662265016,0.743425958854657,0.7434259588546569,TRIM32/HSPA1B,2
GO:0002098,tRNA wobble uridine modification,1/71,17/12112,0.058823529411764705,10.034797017398509,2.862383517223328,0.09517410408207372,0.743425958854657,0.7434259588546569,KTI12,1
GO:0040037,negative regulation of fibroblast growth factor receptor signaling pathway,1/71,17/12112,0.058823529411764705,10.034797017398509,2.862383517223328,0.09517410408207372,0.743425958854657,0.7434259588546569,SPRY1,1
GO:0070131,positive regulation of mitochondrial translation,1/71,17/12112,0.058823529411764705,10.034797017398509,2.862383517223328,0.09517410408207372,0.743425958854657,0.7434259588546569,TRMT10C,1
GO:0099505,regulation of presynaptic membrane potential,1/71,17/12112,0.058823529411764705,10.034797017398509,2.862383517223328,0.09517410408207372,0.743425958854657,0.7434259588546569,KCNJ8,1
GO:1902969,mitotic DNA replication,1/71,17/12112,0.058823529411764705,10.034797017398509,2.862383517223328,0.09517410408207372,0.743425958854657,0.7434259588546569,BRCA2,1
GO:0045444,fat cell differentiation,3/71,187/12112,0.016042780748663103,2.7367628229268663,1.8378921452865609,0.09685344519543941,0.743425958854657,0.7434259588546569,GNB3/TRIM32/KCNJ8,3
GO:0032259,methylation,3/71,189/12112,0.015873015873015872,2.7078023697742006,1.8170364533036727,0.09920936425207137,0.743425958854657,0.7434259588546569,METTL18/TRMT10C/FDXACB1,3
GO:0048705,skeletal system morphogenesis,3/71,189/12112,0.015873015873015872,2.7078023697742006,1.8170364533036727,0.09920936425207137,0.743425958854657,0.7434259588546569,HOXC8/HOXD9/ALX1,3
GO:0031110,regulation of microtubule polymerization or depolymerization,2/71,91/12112,0.02197802197802198,3.749264819687355,2.0214121444554025,0.09951653119171486,0.743425958854657,0.7434259588546569,HSPA1B/ATXN7,2
GO:0001759,organ induction,1/71,18/12112,0.05555555555555555,9.477308294209701,2.763739757443804,0.10048560789440708,0.743425958854657,0.7434259588546569,SPRY1,1
GO:0010842,retina layer formation,1/71,18/12112,0.05555555555555555,9.477308294209701,2.763739757443804,0.10048560789440708,0.743425958854657,0.7434259588546569,FJX1,1
GO:0042403,thyroid hormone metabolic process,1/71,18/12112,0.05555555555555555,9.477308294209701,2.763739757443804,0.10048560789440708,0.743425958854657,0.7434259588546569,FOXE1,1
GO:0099625,ventricular cardiac muscle cell membrane repolarization,1/71,18/12112,0.05555555555555555,9.477308294209701,2.763739757443804,0.10048560789440708,0.743425958854657,0.7434259588546569,KCNJ8,1
GO:2000786,positive regulation of autophagosome assembly,1/71,18/12112,0.05555555555555555,9.477308294209701,2.763739757443804,0.10048560789440708,0.743425958854657,0.7434259588546569,TRIM32,1
GO:0010717,regulation of epithelial to mesenchymal transition,2/71,92/12112,0.021739130434782608,3.708511941212492,2.0024437841109233,0.10135659109646734,0.743425958854657,0.7434259588546569,SPRY1/ALX1,2
GO:0010968,regulation of microtubule nucleation,1/71,19/12112,0.05263157894736842,8.978502594514454,2.672508301239216,0.10576636875429635,0.743425958854657,0.7434259588546569,HSPA1B,1
GO:0046716,muscle cell cellular homeostasis,1/71,19/12112,0.05263157894736842,8.978502594514454,2.672508301239216,0.10576636875429635,0.743425958854657,0.7434259588546569,TRIM32,1
GO:0046782,regulation of viral transcription,1/71,19/12112,0.05263157894736842,8.978502594514454,2.672508301239216,0.10576636875429635,0.743425958854657,0.7434259588546569,TRIM32,1
GO:0055070,copper ion homeostasis,1/71,19/12112,0.05263157894736842,8.978502594514454,2.672508301239216,0.10576636875429635,0.743425958854657,0.7434259588546569,SCO2,1
GO:0086011,membrane repolarization during action potential,1/71,19/12112,0.05263157894736842,8.978502594514454,2.672508301239216,0.10576636875429635,0.743425958854657,0.7434259588546569,KCNJ8,1
GO:0042471,ear morphogenesis,2/71,95/12112,0.021052631578947368,3.591401037805782,1.9470912210005116,0.10693333788890189,0.743425958854657,0.7434259588546569,DLX6/LRIG3,2
GO:0061982,meiosis I cell cycle process,2/71,95/12112,0.021052631578947368,3.591401037805782,1.9470912210005116,0.10693333788890189,0.743425958854657,0.7434259588546569,BRCA2/BTBD18,2
GO:0009301,snRNA transcription,1/71,20/12112,0.05,8.529577464788733,2.5877626037813837,0.11101656207427013,0.743425958854657,0.7434259588546569,CDK7,1
GO:0034143,regulation of toll-like receptor 4 signaling pathway,1/71,20/12112,0.05,8.529577464788733,2.5877626037813837,0.11101656207427013,0.743425958854657,0.7434259588546569,TRIM32,1
GO:0046580,negative regulation of Ras protein signal transduction,1/71,20/12112,0.05,8.529577464788733,2.5877626037813837,0.11101656207427013,0.743425958854657,0.7434259588546569,SPRY1,1
GO:0001832,blastocyst growth,1/71,21/12112,0.047619047619047616,8.123407109322601,2.508731600990432,0.1162363622804169,0.743425958854657,0.7434259588546569,BRCA2,1
GO:0003401,axis elongation,1/71,21/12112,0.047619047619047616,8.123407109322601,2.508731600990432,0.1162363622804169,0.743425958854657,0.7434259588546569,SPRY1,1
GO:0031069,hair follicle morphogenesis,1/71,21/12112,0.047619047619047616,8.123407109322601,2.508731600990432,0.1162363622804169,0.743425958854657,0.7434259588546569,FOXE1,1
GO:0031167,rRNA methylation,1/71,21/12112,0.047619047619047616,8.123407109322601,2.508731600990432,0.1162363622804169,0.743425958854657,0.7434259588546569,FDXACB1,1
GO:0033617,mitochondrial cytochrome c oxidase assembly,1/71,21/12112,0.047619047619047616,8.123407109322601,2.508731600990432,0.1162363622804169,0.743425958854657,0.7434259588546569,SCO2,1
GO:0048011,neurotrophin TRK receptor signaling pathway,1/71,21/12112,0.047619047619047616,8.123407109322601,2.508731600990432,0.1162363622804169,0.743425958854657,0.7434259588546569,SPRY1,1
GO:0062009,secondary palate development,1/71,21/12112,0.047619047619047616,8.123407109322601,2.508731600990432,0.1162363622804169,0.743425958854657,0.7434259588546569,FOXE1,1
GO:0008543,fibroblast growth factor receptor signaling pathway,2/71,100/12112,0.02,3.411830985915493,1.859632411583063,0.11640640189757952,0.743425958854657,0.7434259588546569,SPRY1/FLRT2,2
GO:0007423,sensory organ development,5/71,443/12112,0.011286681715575621,1.9254125202683372,1.5237310318915456,0.11780618756216957,0.743425958854657,0.7434259588546569,DLX6/LRIG3/SPRY1/FJX1/SCO2,5
GO:0000963,mitochondrial RNA processing,1/71,22/12112,0.045454545454545456,7.75416133162612,2.4347676248665437,0.12142594281784913,0.743425958854657,0.7434259588546569,TRMT10C,1
GO:0006418,tRNA aminoacylation for protein translation,1/71,22/12112,0.045454545454545456,7.75416133162612,2.4347676248665437,0.12142594281784913,0.743425958854657,0.7434259588546569,MARS2,1
GO:0042026,protein refolding,1/71,22/12112,0.045454545454545456,7.75416133162612,2.4347676248665437,0.12142594281784913,0.743425958854657,0.7434259588546569,HSPA1B,1
GO:0044090,positive regulation of vacuole organization,1/71,22/12112,0.045454545454545456,7.75416133162612,2.4347676248665437,0.12142594281784913,0.743425958854657,0.7434259588546569,TRIM32,1
GO:0070199,establishment of protein localization to chromosome,1/71,22/12112,0.045454545454545456,7.75416133162612,2.4347676248665437,0.12142594281784913,0.743425958854657,0.7434259588546569,BRCA2,1
GO:0140861,DNA repair-dependent chromatin remodeling,1/71,22/12112,0.045454545454545456,7.75416133162612,2.4347676248665437,0.12142594281784913,0.743425958854657,0.7434259588546569,USP51,1
GO:1902018,negative regulation of cilium assembly,1/71,22/12112,0.045454545454545456,7.75416133162612,2.4347676248665437,0.12142594281784913,0.743425958854657,0.7434259588546569,TRIM32,1
GO:0051321,meiotic cell cycle,3/71,209/12112,0.014354066985645933,2.4486825257766696,1.6222061596177415,0.12399739418416511,0.743425958854657,0.7434259588546569,BRCA2/CCNB3/BTBD18,3
GO:0002221,pattern recognition receptor signaling pathway,3/71,210/12112,0.014285714285714285,2.4370221327967805,1.613061886371122,0.1252922223260969,0.743425958854657,0.7434259588546569,TRIM32/KCNJ8/HSPA1B,3
GO:0005979,regulation of glycogen biosynthetic process,1/71,23/12112,0.043478260869565216,7.417023882424984,2.365322064590397,0.12658547615613902,0.743425958854657,0.7434259588546569,PPP1R3D,1
GO:0010962,regulation of glucan biosynthetic process,1/71,23/12112,0.043478260869565216,7.417023882424984,2.365322064590397,0.12658547615613902,0.743425958854657,0.7434259588546569,PPP1R3D,1
GO:0014047,glutamate secretion,1/71,23/12112,0.043478260869565216,7.417023882424984,2.365322064590397,0.12658547615613902,0.743425958854657,0.7434259588546569,KCNJ8,1
GO:0033598,mammary gland epithelial cell proliferation,1/71,23/12112,0.043478260869565216,7.417023882424984,2.365322064590397,0.12658547615613902,0.743425958854657,0.7434259588546569,BRCA2,1
GO:0035872,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",1/71,23/12112,0.043478260869565216,7.417023882424984,2.365322064590397,0.12658547615613902,0.743425958854657,0.7434259588546569,HSPA1B,1
GO:0048730,epidermis morphogenesis,1/71,23/12112,0.043478260869565216,7.417023882424984,2.365322064590397,0.12658547615613902,0.743425958854657,0.7434259588546569,FOXE1,1
GO:1901673,regulation of mitotic spindle assembly,1/71,23/12112,0.043478260869565216,7.417023882424984,2.365322064590397,0.12658547615613902,0.743425958854657,0.7434259588546569,HSPA1B,1
GO:2000001,regulation of DNA damage checkpoint,1/71,23/12112,0.043478260869565216,7.417023882424984,2.365322064590397,0.12658547615613902,0.743425958854657,0.7434259588546569,BRCA2,1
GO:0090596,sensory organ morphogenesis,3/71,212/12112,0.014150943396226415,2.4140313579590753,1.5949291243801582,0.12789678177626598,0.743425958854657,0.7434259588546569,DLX6/LRIG3/FJX1,3
GO:0003002,regionalization,4/71,333/12112,0.012012012012012012,2.0491477392885846,1.490707557517911,0.1311697041547718,0.743425958854657,0.7434259588546569,HOXC8/DMRT3/HOXD9/SPRY1,4
GO:0001556,oocyte maturation,1/71,24/12112,0.041666666666666664,7.107981220657276,2.299926655091166,0.1317151337947292,0.743425958854657,0.7434259588546569,BRCA2,1
GO:0003156,regulation of animal organ formation,1/71,24/12112,0.041666666666666664,7.107981220657276,2.299926655091166,0.1317151337947292,0.743425958854657,0.7434259588546569,SPRY1,1
GO:0005980,glycogen catabolic process,1/71,24/12112,0.041666666666666664,7.107981220657276,2.299926655091166,0.1317151337947292,0.743425958854657,0.7434259588546569,PPP1R3D,1
GO:0010526,transposable element silencing,1/71,24/12112,0.041666666666666664,7.107981220657276,2.299926655091166,0.1317151337947292,0.743425958854657,0.7434259588546569,BTBD18,1
GO:0003007,heart morphogenesis,3/71,216/12112,0.013888888888888888,2.3693270735524252,1.5592706019811127,0.1331643659376794,0.743425958854657,0.7434259588546569,KCNJ8/SPRY1/FLRT2,3
GO:0002758,innate immune response-activating signaling pathway,3/71,217/12112,0.013824884792626729,2.358408515609788,1.550479174733396,0.13449320274221566,0.743425958854657,0.7434259588546569,TRIM32/KCNJ8/HSPA1B,3
GO:0033108,mitochondrial respiratory chain complex assembly,2/71,110/12112,0.01818181818181818,3.101664532650448,1.7002814816764606,0.13594967335202135,0.743425958854657,0.7434259588546569,TMEM177/SCO2,2
GO:0000272,polysaccharide catabolic process,1/71,25/12112,0.04,6.823661971830986,2.2381789164715666,0.1368150862683043,0.743425958854657,0.7434259588546569,PPP1R3D,1
GO:0006312,mitotic recombination,1/71,25/12112,0.04,6.823661971830986,2.2381789164715666,0.1368150862683043,0.743425958854657,0.7434259588546569,BRCA2,1
GO:0009251,glucan catabolic process,1/71,25/12112,0.04,6.823661971830986,2.2381789164715666,0.1368150862683043,0.743425958854657,0.7434259588546569,PPP1R3D,1
GO:0030878,thyroid gland development,1/71,25/12112,0.04,6.823661971830986,2.2381789164715666,0.1368150862683043,0.743425958854657,0.7434259588546569,FOXE1,1
GO:0032197,retrotransposition,1/71,25/12112,0.04,6.823661971830986,2.2381789164715666,0.1368150862683043,0.743425958854657,0.7434259588546569,BTBD18,1
GO:0033198,response to ATP,1/71,25/12112,0.04,6.823661971830986,2.2381789164715666,0.1368150862683043,0.743425958854657,0.7434259588546569,KCNJ8,1
GO:0035020,regulation of Rac protein signal transduction,1/71,25/12112,0.04,6.823661971830986,2.2381789164715666,0.1368150862683043,0.743425958854657,0.7434259588546569,KBTBD7,1
GO:0043039,tRNA aminoacylation,1/71,25/12112,0.04,6.823661971830986,2.2381789164715666,0.1368150862683043,0.743425958854657,0.7434259588546569,MARS2,1
GO:0070841,inclusion body assembly,1/71,25/12112,0.04,6.823661971830986,2.2381789164715666,0.1368150862683043,0.743425958854657,0.7434259588546569,HSPA1B,1
GO:0086005,ventricular cardiac muscle cell action potential,1/71,25/12112,0.04,6.823661971830986,2.2381789164715666,0.1368150862683043,0.743425958854657,0.7434259588546569,KCNJ8,1
GO:1901099,negative regulation of signal transduction in absence of ligand,1/71,25/12112,0.04,6.823661971830986,2.2381789164715666,0.1368150862683043,0.743425958854657,0.7434259588546569,HSPA1B,1
GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,1/71,25/12112,0.04,6.823661971830986,2.2381789164715666,0.1368150862683043,0.743425958854657,0.7434259588546569,HSPA1B,1
GO:0030326,embryonic limb morphogenesis,2/71,112/12112,0.017857142857142856,3.0462776659959756,1.67059374396523,0.13994347944235772,0.743425958854657,0.7434259588546569,DLX6/HOXD9,2
GO:0030534,adult behavior,2/71,112/12112,0.017857142857142856,3.0462776659959756,1.67059374396523,0.13994347944235772,0.743425958854657,0.7434259588546569,DMRT3/HOXD9,2
GO:0030879,mammary gland development,2/71,112/12112,0.017857142857142856,3.0462776659959756,1.67059374396523,0.13994347944235772,0.743425958854657,0.7434259588546569,HOXD9/BRCA2,2
